Id	Name	Name	Title	ResPath	CommonAnimPath	AnimPath	HeadPic	HalfFakeOjbID	HeadInfoHeight	DamageBoardHeight	Scale	DeadSound01	DeadSound02	DeadSound03	DeadEffectId	SpecialStandAnimId	SpecialRunAnimId	SpecialDeadAnimId	AttackSoundRate	AttcackSoundId	HitSoundRate	HitSoundId	ModelType	EffectScale	OffsetX	OffsetY	OffsetZ	ColliderRadius	ColliderHeight	NpcAttack1SoundId	NpcAttack2SoundId
1113	凤凰装-合欢女	凤凰装	时装	Sz_fenghuangnv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1114	修罗装-青云男	修罗装	时装	Sz_xiuluonan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1115	修罗装-青云女	修罗装	时装	Sz_xiuluonv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1116	修罗装-鬼王男	修罗装	时装	Sz_xiuluonan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1117	修罗装-鬼王女	修罗装	时装	Sz_xiuluonv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1118	修罗装-天音男	修罗装	时装	Sz_xiuluonan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1119	修罗装-天音女	修罗装	时装	Sz_xiuluonv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1120	修罗装-合欢男	修罗装	时装	Sz_xiuluonan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1121	修罗装-合欢女	修罗装	时装	Sz_xiuluonv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1122	隐藏任务-子夜游神	夜游神	BOSS	Npc_miaozunanzhanshi_YL		Animation/NPC/Man/Strong/One_Sword	DaLiHead	300	2.7	3	1.5	24	23	22	-1	-1	-1	-1	50	544	80	19	1	-1	0	0	0	0.5	3	542	543
1123	宠物-普通-缥缈之影-1级	缥缈之影	宠物	Npc_piaomiaozhiying_2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	1.8	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1124	宠物-稀有-缥缈之影-1级	缥缈之影	宠物	Npc_piaomiaozhiying_1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	1.8	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1125	宠物-普通-缥缈之影-12级	缥缈之影	宠物	Npc_piaomiaozhiying_3		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	1.8	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1126	宠物-稀有-缥缈之影-12级	缥缈之影	宠物	Npc_piaomiaozhiying_4		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	1.8	2	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1127	魔神降临-魔神	魔神	BOSS	Npc_piaomiaozhiying_5		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	3.2	3.6	2	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1128	王者争霸鼓	王者争霸鼓	NPC	Npc_Wangzhezhengba_1				-1	3	2.8	0.8	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	3	3	-1	-1
1129	飞升主线-太乙星君	太乙星君	NPC	Npc_lvshun_1		Animation/NPC/Man/Strong/No_Weapon	head-shaolin	299	2.2	2.5	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1130	飞升支线-天缘仙子	天缘仙子	NPC	Npc_caifeng_1		Animation/NPC/Woman/MatureWoman/No_Weapon	head-shaolin	305	1.8	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	506	507
1131	飞升任务-心魔1	心魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1132	飞升任务-心魔2	心魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1133	飞升任务-心魔3	心魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1134	飞升任务-心魔4	心魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1135	飞升任务-心魔5	心魔	NPC	Npc_zhangxiaofan_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1136	魔神降临-Boss	魔化文敏	BOSS	Npc_wenmin_2		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	3.2	4	2	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	-1	-1
1137	魔神降临-Boss	魔化齐昊	BOSS	Npc_qihao_2		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	3.6	4	2	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	123	123
1138	魔神降临-Boss	魔化鬼厉	BOSS	Npc_zhangxiaofan_3		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	3.6	4	2	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1139	魔神降临-Boss	魔化毒神	BOSS	Npc_dushen_2		Animation/NPC/Man/MatureMan/Magic	DaLiHead	293	3.3	3.5	2	188	188	188	48	-1	-1	61	0	-1	0	-1	1	-1	0	0	0	0.5	3	44	48
1140	魔神降临-Boss	魔化鬼王	BOSS	Npc_guiwang_2		Animation/NPC/Man/Strong/Magic	head-shaolin	298	3.15	3.45	1.5	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	-1	-1
1141	魔神降临-小兵	魔化青云弟子	NPC	Npc_qingyunnvdizi_2		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	25	247	248	-1	-1	-1	-1	50	12	80	18	2	-1	0	0	0	0.5	3	123	123
1142	魔神降临-小兵	魔化鬼王弟子	NPC	Npc_guiwangnandizi_2		Animation/NPC/Man/MatureMan/One_Sword	TianShanHead	296	1.8	2	1	24	23	22	-1	-1	-1	-1	50	15	80	21	1	-1	0	0	0	0.5	3	123	123
1143	魔神降临-小兵	魔化合欢弟子	NPC	Npc_hehuannvdizi_2		Animation/NPC/Woman/MatureWoman/Magic	TianShanHead	304	1.8	2	1	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
1144	魔神降临-小兵	魔化天音弟子	NPC	Npc_tianyinnandizi_2		Animation/NPC/Man/MatureMan/Long_Magic	DaLiHead	292	1.8	2	1	24	23	22	-1	-1	-1	-1	50	13	80	19	1	-1	0	0	0	0.5	3	494	495
1145	宠物-普通-御天雷神-1级	御天雷神	宠物	Npc_leizhenzi_4		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.1	2.5	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1146	宠物-稀有-御天雷神-1级	御天雷神	宠物	Npc_leizhenzi_1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.1	2.5	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1147	宠物-普通-御天雷神-12级	御天雷神	宠物	Npc_leizhenzi_2		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.1	2.5	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1148	宠物-稀有-御天雷神-12级	御天雷神	宠物	Npc_leizhenzi_3		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.1	2.5	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1149	宠物-普通-猎鹰-1级	猎鹰	宠物	Npc_lieying_1		Animation/NPC/Animal/Bird	TianShanHead	20	1.8	2	0.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	530	531
1150	宠物-稀有-猎鹰-1级	猎鹰	宠物	Npc_lieying_3		Animation/NPC/Animal/Bird	TianShanHead	20	1.8	2	0.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	530	531
1151	宠物-普通-猎鹰-12级	猎鹰	宠物	Npc_lieying_2		Animation/NPC/Animal/Bird	TianShanHead	20	1.8	2	0.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	530	531
1152	宠物-稀有-猎鹰12级	猎鹰	宠物	Npc_lieying_4		Animation/NPC/Animal/Bird	TianShanHead	20	1.8	2	0.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	530	531
1153	宠物-普通-应龙-1级	应龙	宠物	Npc_yinglong_1		Animation/NPC/Animal/Bird	TianShanHead	20	2.5	2.8	0.7	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	530	531
1154	宠物-稀有-应龙-1级	应龙	宠物	Npc_yinglong_3		Animation/NPC/Animal/Bird	TianShanHead	20	2.5	2.8	0.7	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	530	531
1155	宠物-普通-应龙-12级	应龙	宠物	Npc_yinglong_2		Animation/NPC/Animal/Bird	TianShanHead	20	2.5	2.8	0.7	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	530	531
1156	宠物-稀有-应龙-12级	应龙	宠物	Npc_yinglong_4		Animation/NPC/Animal/Bird	TianShanHead	20	2.5	2.8	0.7	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	530	531
1157	王者争霸用-空NPC_Front			Npc_empty				-1	1.4	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1158	王者争霸用-空NPC_Left			Npc_empty				-1	1.9	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1159	王者争霸用-空NPC_Mid			Npc_empty				-1	2.3	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1160	王者争霸用-空NPC_Right			Npc_empty				-1	1.9	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1161	王者争霸用-空NPC_Top			Npc_empty				-1	3	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1162	王者争霸用-空NPC			Npc_empty				-1	3.5	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1163	宠物-普通-雪人-1级	雪宝	宠物	Npc_xueren_1		Animation/NPC/Animal/Snowman	head-shaolin	302	1.5	1.8	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1164	宠物-稀有-雪人-1级	雪宝	宠物	Npc_xueren_4		Animation/NPC/Animal/Snowman	head-shaolin	302	1.5	1.8	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1165	宠物-普通-雪人-12级	雪宝	宠物	Npc_xueren_2		Animation/NPC/Animal/Snowman	head-shaolin	302	1.5	1.8	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1166	宠物-稀有-雪人-12级	雪宝	宠物	Npc_xueren_3		Animation/NPC/Animal/Snowman	head-shaolin	302	1.5	1.8	1	75	75	75	-1	-1	-1	-1	0	-1	80	79	2	-1	0	0	0	0.5	3	71	280
1167	圣诞1装-青云男	圣诞1装	时装	Sz_shengdannan_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1168	圣诞1装-青云女	圣诞1装	时装	Sz_shengdannv_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1169	圣诞1装-天音男	圣诞1装	时装	Sz_shengdannan_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1170	圣诞1装-天音女	圣诞1装	时装	Sz_shengdannv_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1171	圣诞1装-鬼王男	圣诞1装	时装	Sz_shengdannan_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1172	圣诞1装-鬼王女	圣诞1装	时装	Sz_shengdannv_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1173	圣诞1装-合欢男	圣诞1装	时装	Sz_shengdannan_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1174	圣诞1装-合欢女	圣诞1装	时装	Sz_shengdannv_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1175	夫妻副本陷阱			Npc_fubenxianjing				-1	2	2.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1176	新年壹-青云男	新年壹	时装	Sz_xinniannandiji_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1177	新年壹-青云女	新年壹	时装	Sz_xinniannvdiji_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1178	新年壹-天音男	新年壹	时装	Sz_xinniannandiji_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1179	新年壹-天音女	新年壹	时装	Sz_xinniannvdiji_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1180	新年壹-鬼王男	新年壹	时装	Sz_xinniannandiji_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1181	新年壹-鬼王女	新年壹	时装	Sz_xinniannvdiji_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1182	新年壹-合欢男	新年壹	时装	Sz_xinniannandiji_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1183	新年壹-合欢女	新年壹	时装	Sz_xinniannvdiji_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1184	新年贰-青云男	新年贰	时装	Sz_xinniannangaoji_1		Animation/Player/Man/Qingyun	head-shaolin	44	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1185	新年贰-青云女	新年贰	时装	Sz_xinniannvgaoji_1		Animation/Player/Woman/Qingyun	head-shaolin	45	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1186	新年贰-天音男	新年贰	时装	Sz_xinniannangaoji_1		Animation/Player/Man/Tianyin	DaLiHead	46	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1187	新年贰-天音女	新年贰	时装	Sz_xinniannvgaoji_1		Animation/Player/Woman/Tianyin	DaLiHead	47	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1188	新年贰-鬼王男	新年贰	时装	Sz_xinniannangaoji_1		Animation/Player/Man/Guiwang	TianShanHead	48	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1189	新年贰-鬼王女	新年贰	时装	Sz_xinniannvgaoji_1		Animation/Player/Woman/Guiwang	TianShanHead	49	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1190	新年贰-合欢男	新年贰	时装	Sz_xinniannangaoji_1		Animation/Player/Man/Hehuan	head-xiaoyao	50	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1191	新年贰-合欢女	新年贰	时装	Sz_xinniannvgaoji_1		Animation/Player/Woman/Hehuan	head-xiaoyao	51	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1192	蘑菇仙人	蘑菇仙人	NPC	Npc_moguxianren_1		Animation/NPC/Animal/Monkey	head-shaolin	389	2	2	2.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1193	小魔古	小魔古	NPC	Npc_moguxian_1		Animation/NPC/Animal/Monkey	head-shaolin	420	2.2	2.4	2	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1194	捣蛋的魔古人	捣蛋的魔古人	怪	Npc_moguxian_4		Animation/NPC/Animal/Monkey	head-shaolin	389	1.2	1	1.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1195	蛮王	蛮王	NPC	Npc_yeren_1		Animation/NPC/Man/Wildman	head-shaolin	390	4.4	4.6	2	665	665	665	-1	-1	-1	-1	0	-1	80	664	1	-1	0	0	0	0.5	3	666	667
1196	蛮族战士	蛮族战士	怪	Npc_yeren_1		Animation/NPC/Man/Wildman	head-shaolin	390	2.1	2.3	1	665	665	665	-1	-1	-1	-1	0	-1	80	664	1	-1	0	0	0	0.5	3	666	667
1197	鹰皇	鹰皇	NPC	Npc_quru_1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	3.6	3.8	2	663	663	663	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	661	662
1198	瞿如铁卫	瞿如铁卫	怪	Npc_quru_1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	2.1	2.5	1	663	663	663	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	661	662
1199	貔	貔	NPC	Npc_lunv_1		Animation/NPC/Animal/Centaur	head-shaolin	391	3.4	3.6	2	670	670	670	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	668	669
1200	天禄族勇士	天禄族勇士	怪	Npc_lunv_1		Animation/NPC/Animal/Centaur	head-shaolin	391	1.8	2	1	670	670	670	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	668	669
1201	混沌	混沌	NPC	Npc_wahuanglingzu_1		Animation/NPC/Animal/Naga	head-shaolin	392	2.5	2.8	1.5	660	660	660	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	658	659
1202	娲皇灵族	娲皇灵族	怪	Npc_wahuanglingzu_1		Animation/NPC/Animal/Naga	head-shaolin	392	1.8	2	1	660	660	660	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	658	659
1203	受伤小魔古	受伤小魔古	NPC	Npc_moguxian_1		Animation/NPC/Animal/Monkey	head-shaolin	420	1.2	1	1.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1204	圣诞-陆雪琪	陆雪琪	NPC	Npc_shengdanluxueqi_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	3	3.2	2	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	217	218
1205	圣诞-碧瑶	碧瑶	NPC	Npc_shengdanbiyao_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	3	3.2	2	25	247	248	-1	-1	-1	-1	50	14	80	20	2	-1	0	0	0	0.5	3	-1	-1
1206	场景boss-天织	天织	怪物	Npc_quru_1		Animation/NPC/Woman/MatureWoman/Ghost	head-shaolin	302	3.6	4.2	2	663	663	663	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	661	662
1207	场景boss-灵明	灵明	怪物	Npc_lunv_1		Animation/NPC/Animal/Centaur	head-shaolin	391	3.4	3.6	2	670	670	670	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	668	669
1208	场景boss-诸怀	诸怀	怪物	Npc_wahuanglingzu_1		Animation/NPC/Animal/Naga	head-shaolin	392	3.4	3.7	2	660	660	660	-1	-1	-1	-1	0	-1	0	-1	4	-1	0	0	0	0.5	3	658	659
1209	场景boss-蛮族长老	蛮族长老	怪物	Npc_yeren_1		Animation/NPC/Man/Wildman	head-shaolin	390	4.5	4.6	2	665	665	665	-1	-1	-1	-1	0	-1	80	664	1	-1	0	0	0	0.5	3	666	667
1210	场景boss采集1	烛照之芒	NPC	Npc_zhuzhaozhimang				-1	1.3	1.4	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1211	场景boss采集2	幽荧之息	NPC	Npc_youmingzhixi				-1	1.3	1.4	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	-1	-1	0	0	0	0.5	3	-1	-1
1212	幻灵石 - 张小凡	张小凡	NPC	Npc_zhangxiaofan_2		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1213	幻灵石 - 三尾	小倩	NPC	Npc_xiaoqian_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1214	幻灵石 - 杜必书	杜必书	NPC	Npc_dubishu_1		Animation/NPC/Man/MatureMan/No_Weapon	head-shaolin	295	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1215	幻灵石 - 狐妖	狐妖	NPC	Npc_huyao_1		Animation/NPC/Woman/MatureWoman/Magic	head-shaolin	304	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1216	幻灵石 - 周一仙	周一仙	NPC	Npc_zhouyixian_1		Animation/NPC/Man/MatureMan/Long_Magic	head-shaolin	292	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1217	幻灵石 - 小环	小环	NPC	Npc_xiaohuan_1		Animation/NPC/Woman/MatureWoman/One_Sword	head-shaolin	306	1.6	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	2	-1	0	0	0	0.5	3	-1	-1
1218	幻灵石 - 林惊羽	林惊羽	NPC	Npc_linjingyu_1		Animation/NPC/Man/MatureMan/One_Sword	head-shaolin	296	1.8	2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	1	-1	0	0	0	0.5	3	-1	-1
1219	宠物-普通-小猫-1级	喵呜	宠物	NPC_chongwumao_1		Animation/NPC/Animal/Dog	head-shaolin	302	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1220	宠物-稀有-小猫-1级	稀有喵呜	宠物	NPC_chongwumao_3		Animation/NPC/Animal/Dog	head-shaolin	302	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1221	宠物-普通-小猫-12级	喵呜	宠物	NPC_chongwumao_2		Animation/NPC/Animal/Dog	head-shaolin	302	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1222	宠物-稀有-小猫-12级	稀有喵呜	宠物	NPC_chongwumao_4		Animation/NPC/Animal/Dog	head-shaolin	302	0.8	1.2	1	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1223	长生界-隐藏任务-猴头魔	猴头魔	NPC	Npc_moguxian_2		Animation/NPC/Animal/Monkey	head-shaolin	411	1.2	1	1.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
1224	长生界-隐藏任务-香香古	香香古	NPC	Npc_moguxian_4		Animation/NPC/Animal/Monkey	head-shaolin	412	1.2	1	1.5	-1	-1	-1	-1	-1	-1	-1	0	-1	0	-1	3	-1	0	0	0	0.5	3	-1	-1
